run,vision_angle,N,vision_range,Ek_w,Ok_w,Pk_w,Ak_w,Ik_w,speed_mean,speed_sd,gamma,max_density,crossing_mean,crossing_sd,max_peds,max_cars,spawn_rate_car,spawn_rate_pedes,wolf,sheep 
464,216.97265625,8,5.07421875,1.4267578125,0.5242187500000001,0.22578125000000002,0.33671875,0.22578125000000002,0.11505859375000001,0.038193359375,0.9669921875,5.5146484375,0.42890625000000004,0.07675781250000001,54,2,0.09447558593750001,0.0198505859375,5.103327498166058,5.731159483730183
465,216.97265625,8,5.07421875,1.4267578125,0.5242187500000001,0.22578125000000002,0.33671875,0.21953125,0.11740234375,0.038193359375,0.9669921875,5.5146484375,0.42890625000000004,0.07675781250000001,54,2,0.09447558593750001,0.0198505859375,7.756495700688515,9.343435464630371
466,216.97265625,8,5.07421875,1.4267578125,0.5242187500000001,0.22578125000000002,0.33671875,0.21953125,0.11505859375000001,0.032294921875,0.9669921875,5.5146484375,0.42890625000000004,0.07675781250000001,54,2,0.09447558593750001,0.0198505859375,5.122964611021489,5.654826081796683
467,216.97265625,8,5.07421875,1.4267578125,0.5242187500000001,0.22578125000000002,0.33671875,0.21953125,0.11505859375000001,0.038193359375,0.8619140625,5.5146484375,0.42890625000000004,0.07675781250000001,54,2,0.09447558593750001,0.0198505859375,3.0413930408388907,6.208087125297414
468,216.97265625,8,5.07421875,1.4267578125,0.5242187500000001,0.22578125000000002,0.33671875,0.21953125,0.11505859375000001,0.038193359375,0.9669921875,5.7724609375,0.42890625000000004,0.07675781250000001,54,2,0.09447558593750001,0.0198505859375,6.254054325927158,9.417389218177654
469,216.97265625,8,5.07421875,1.4267578125,0.5242187500000001,0.22578125000000002,0.33671875,0.21953125,0.11505859375000001,0.038193359375,0.9669921875,5.5146484375,0.41796875,0.07675781250000001,54,2,0.09447558593750001,0.0198505859375,3.1503449733381554,7.1219436088836945
470,216.97265625,8,5.07421875,1.4267578125,0.5242187500000001,0.22578125000000002,0.33671875,0.21953125,0.11505859375000001,0.038193359375,0.9669921875,5.5146484375,0.42890625000000004,0.1291015625,54,2,0.09447558593750001,0.0198505859375,6.818759697294704,8.878113258305497
471,216.97265625,8,5.07421875,1.4267578125,0.5242187500000001,0.22578125000000002,0.33671875,0.21953125,0.11505859375000001,0.038193359375,0.9669921875,5.5146484375,0.42890625000000004,0.07675781250000001,12,2,0.09447558593750001,0.0198505859375,3.1071315175341176,6.9606847286757185
472,216.97265625,8,5.07421875,1.4267578125,0.5242187500000001,0.22578125000000002,0.33671875,0.21953125,0.11505859375000001,0.038193359375,0.9669921875,5.5146484375,0.42890625000000004,0.07675781250000001,54,4,0.09447558593750001,0.0198505859375,8.685893933522484,3.672871950747056
473,216.97265625,8,5.07421875,1.4267578125,0.5242187500000001,0.22578125000000002,0.33671875,0.21953125,0.11505859375000001,0.038193359375,0.9669921875,5.5146484375,0.42890625000000004,0.07675781250000001,54,2,0.011299804687500001,0.0198505859375,6.483450503843235,3.682089055027391
474,216.97265625,8,5.07421875,1.4267578125,0.5242187500000001,0.22578125000000002,0.33671875,0.21953125,0.11505859375000001,0.038193359375,0.9669921875,5.5146484375,0.42890625000000004,0.07675781250000001,54,2,0.09447558593750001,0.0050810546875,6.560137910312349,8.938795072417184
475,216.97265625,19,5.08984375,0.7998046875,0.66015625,0.73203125,0.7664062500000001,0.22578125000000002,0.11740234375,0.032294921875,0.8619140625,5.7724609375,0.41796875,0.1291015625,12,4,0.011299804687500001,0.0050810546875,2.209437920824441,8.893784122957307
476,144.12109375,8,5.08984375,0.7998046875,0.66015625,0.73203125,0.7664062500000001,0.22578125000000002,0.11740234375,0.032294921875,0.8619140625,5.7724609375,0.41796875,0.1291015625,12,4,0.011299804687500001,0.0050810546875,6.232997552241134,3.4827392705505273
477,144.12109375,19,5.07421875,0.7998046875,0.66015625,0.73203125,0.7664062500000001,0.22578125000000002,0.11740234375,0.032294921875,0.8619140625,5.7724609375,0.41796875,0.1291015625,12,4,0.011299804687500001,0.0050810546875,9.309151103712813,5.608179951697068
478,144.12109375,19,5.08984375,1.4267578125,0.66015625,0.73203125,0.7664062500000001,0.22578125000000002,0.11740234375,0.032294921875,0.8619140625,5.7724609375,0.41796875,0.1291015625,12,4,0.011299804687500001,0.0050810546875,4.734688323984365,5.352151585558114
479,144.12109375,19,5.08984375,0.7998046875,0.5242187500000001,0.73203125,0.7664062500000001,0.22578125000000002,0.11740234375,0.032294921875,0.8619140625,5.7724609375,0.41796875,0.1291015625,12,4,0.011299804687500001,0.0050810546875,7.079382240606012,5.652143115535297
480,144.12109375,19,5.08984375,0.7998046875,0.66015625,0.22578125000000002,0.7664062500000001,0.22578125000000002,0.11740234375,0.032294921875,0.8619140625,5.7724609375,0.41796875,0.1291015625,12,4,0.011299804687500001,0.0050810546875,8.93353878345884,6.79464656141158
481,144.12109375,19,5.08984375,0.7998046875,0.66015625,0.73203125,0.33671875,0.22578125000000002,0.11740234375,0.032294921875,0.8619140625,5.7724609375,0.41796875,0.1291015625,12,4,0.011299804687500001,0.0050810546875,7.092107825619898,7.375261698937777
482,144.12109375,19,5.08984375,0.7998046875,0.66015625,0.73203125,0.7664062500000001,0.21953125,0.11740234375,0.032294921875,0.8619140625,5.7724609375,0.41796875,0.1291015625,12,4,0.011299804687500001,0.0050810546875,2.4635841478509493,7.153695585652731
483,144.12109375,19,5.08984375,0.7998046875,0.66015625,0.73203125,0.7664062500000001,0.22578125000000002,0.11505859375000001,0.032294921875,0.8619140625,5.7724609375,0.41796875,0.1291015625,12,4,0.011299804687500001,0.0050810546875,4.25660265802526,8.146551084024402
484,144.12109375,19,5.08984375,0.7998046875,0.66015625,0.73203125,0.7664062500000001,0.22578125000000002,0.11740234375,0.038193359375,0.8619140625,5.7724609375,0.41796875,0.1291015625,12,4,0.011299804687500001,0.0050810546875,2.9626462981443975,6.035556671309797
485,144.12109375,19,5.08984375,0.7998046875,0.66015625,0.73203125,0.7664062500000001,0.22578125000000002,0.11740234375,0.032294921875,0.9669921875,5.7724609375,0.41796875,0.1291015625,12,4,0.011299804687500001,0.0050810546875,8.106877727835034,8.489778656345662
486,144.12109375,19,5.08984375,0.7998046875,0.66015625,0.73203125,0.7664062500000001,0.22578125000000002,0.11740234375,0.032294921875,0.8619140625,5.5146484375,0.41796875,0.1291015625,12,4,0.011299804687500001,0.0050810546875,4.347269699876571,9.081701056526011
487,144.12109375,19,5.08984375,0.7998046875,0.66015625,0.73203125,0.7664062500000001,0.22578125000000002,0.11740234375,0.032294921875,0.8619140625,5.7724609375,0.42890625000000004,0.1291015625,12,4,0.011299804687500001,0.0050810546875,5.945228141716354,4.466956861550388
488,144.12109375,19,5.08984375,0.7998046875,0.66015625,0.73203125,0.7664062500000001,0.22578125000000002,0.11740234375,0.032294921875,0.8619140625,5.7724609375,0.41796875,0.07675781250000001,12,4,0.011299804687500001,0.0050810546875,3.8789170597688294,7.900709043352253
489,144.12109375,19,5.08984375,0.7998046875,0.66015625,0.73203125,0.7664062500000001,0.22578125000000002,0.11740234375,0.032294921875,0.8619140625,5.7724609375,0.41796875,0.1291015625,54,4,0.011299804687500001,0.0050810546875,7.9019403088246225,2.6568305444272857
490,144.12109375,19,5.08984375,0.7998046875,0.66015625,0.73203125,0.7664062500000001,0.22578125000000002,0.11740234375,0.032294921875,0.8619140625,5.7724609375,0.41796875,0.1291015625,12,2,0.011299804687500001,0.0050810546875,5.907544455519063,6.088479773263682
491,144.12109375,19,5.08984375,0.7998046875,0.66015625,0.73203125,0.7664062500000001,0.22578125000000002,0.11740234375,0.032294921875,0.8619140625,5.7724609375,0.41796875,0.1291015625,12,4,0.09447558593750001,0.0050810546875,8.309190672668283,9.08163724829653
492,144.12109375,19,5.08984375,0.7998046875,0.66015625,0.73203125,0.7664062500000001,0.22578125000000002,0.11740234375,0.032294921875,0.8619140625,5.7724609375,0.41796875,0.1291015625,12,4,0.011299804687500001,0.0198505859375,3.6661019632242926,9.876459838065932
493,144.12109375,19,5.08984375,0.7998046875,0.66015625,0.73203125,0.7664062500000001,0.22578125000000002,0.11740234375,0.032294921875,0.8619140625,5.7724609375,0.41796875,0.1291015625,12,4,0.011299804687500001,0.0050810546875,4.224395387786186,9.381471224843493
494,166.97265625,17,3.07421875,0.9267578125,0.12421875,0.62578125,0.73671875,0.61953125,0.14505859375000002,0.033193359375,0.8669921875000001,4.0146484375,0.8289062500000001,0.1767578125,29,6,0.1939755859375,0.1193505859375,8.104078368740469,5.904240985842437
495,194.12109375,17,3.07421875,0.9267578125,0.12421875,0.62578125,0.73671875,0.61953125,0.14505859375000002,0.033193359375,0.8669921875000001,4.0146484375,0.8289062500000001,0.1767578125,29,6,0.1939755859375,0.1193505859375,8.107578910999777,6.652362493046439
496,166.97265625,10,3.07421875,0.9267578125,0.12421875,0.62578125,0.73671875,0.61953125,0.14505859375000002,0.033193359375,0.8669921875000001,4.0146484375,0.8289062500000001,0.1767578125,29,6,0.1939755859375,0.1193505859375,6.614080070717716,5.909232832555025
497,166.97265625,17,3.08984375,0.9267578125,0.12421875,0.62578125,0.73671875,0.61953125,0.14505859375000002,0.033193359375,0.8669921875000001,4.0146484375,0.8289062500000001,0.1767578125,29,6,0.1939755859375,0.1193505859375,6.344870156966836,3.0598739715376304
498,166.97265625,17,3.07421875,1.2998046875,0.12421875,0.62578125,0.73671875,0.61953125,0.14505859375000002,0.033193359375,0.8669921875000001,4.0146484375,0.8289062500000001,0.1767578125,29,6,0.1939755859375,0.1193505859375,4.9407383544758945,2.0528344281905664
499,166.97265625,17,3.07421875,0.9267578125,0.26015625,0.62578125,0.73671875,0.61953125,0.14505859375000002,0.033193359375,0.8669921875000001,4.0146484375,0.8289062500000001,0.1767578125,29,6,0.1939755859375,0.1193505859375,4.902235385458432,5.378296721418926
500,166.97265625,17,3.07421875,0.9267578125,0.12421875,0.33203125,0.73671875,0.61953125,0.14505859375000002,0.033193359375,0.8669921875000001,4.0146484375,0.8289062500000001,0.1767578125,29,6,0.1939755859375,0.1193505859375,4.814418077185561,6.044469713916242
501,166.97265625,17,3.07421875,0.9267578125,0.12421875,0.62578125,0.36640625000000004,0.61953125,0.14505859375000002,0.033193359375,0.8669921875000001,4.0146484375,0.8289062500000001,0.1767578125,29,6,0.1939755859375,0.1193505859375,5.064500599592864,9.680283081940786
502,166.97265625,17,3.07421875,0.9267578125,0.12421875,0.62578125,0.73671875,0.62578125,0.14505859375000002,0.033193359375,0.8669921875000001,4.0146484375,0.8289062500000001,0.1767578125,29,6,0.1939755859375,0.1193505859375,8.039379853467693,7.364619433214723
503,166.97265625,17,3.07421875,0.9267578125,0.12421875,0.62578125,0.73671875,0.61953125,0.14740234375,0.033193359375,0.8669921875000001,4.0146484375,0.8289062500000001,0.1767578125,29,6,0.1939755859375,0.1193505859375,6.34889633602921,4.88137694565021
504,166.97265625,17,3.07421875,0.9267578125,0.12421875,0.62578125,0.73671875,0.61953125,0.14505859375000002,0.037294921875,0.8669921875000001,4.0146484375,0.8289062500000001,0.1767578125,29,6,0.1939755859375,0.1193505859375,3.5027038870416236,5.671137088664672
505,166.97265625,17,3.07421875,0.9267578125,0.12421875,0.62578125,0.73671875,0.61953125,0.14505859375000002,0.033193359375,0.9619140625,4.0146484375,0.8289062500000001,0.1767578125,29,6,0.1939755859375,0.1193505859375,9.045160119166114,4.050410141410837
506,166.97265625,17,3.07421875,0.9267578125,0.12421875,0.62578125,0.73671875,0.61953125,0.14505859375000002,0.033193359375,0.8669921875000001,4.2724609375,0.8289062500000001,0.1767578125,29,6,0.1939755859375,0.1193505859375,4.594836257773639,4.075223020684596
507,166.97265625,17,3.07421875,0.9267578125,0.12421875,0.62578125,0.73671875,0.61953125,0.14505859375000002,0.033193359375,0.8669921875000001,4.0146484375,0.81796875,0.1767578125,29,6,0.1939755859375,0.1193505859375,3.657404360181194,8.746274258820318
508,166.97265625,17,3.07421875,0.9267578125,0.12421875,0.62578125,0.73671875,0.61953125,0.14505859375000002,0.033193359375,0.8669921875000001,4.0146484375,0.8289062500000001,0.22910156250000002,29,6,0.1939755859375,0.1193505859375,5.627187864217306,6.096348137028198
509,166.97265625,17,3.07421875,0.9267578125,0.12421875,0.62578125,0.73671875,0.61953125,0.14505859375000002,0.033193359375,0.8669921875000001,4.0146484375,0.8289062500000001,0.1767578125,37,6,0.1939755859375,0.1193505859375,6.759677041641274,2.85544184942024
510,166.97265625,17,3.07421875,0.9267578125,0.12421875,0.62578125,0.73671875,0.61953125,0.14505859375000002,0.033193359375,0.8669921875000001,4.0146484375,0.8289062500000001,0.1767578125,29,8,0.1939755859375,0.1193505859375,5.58504955263141,7.522711839449169
511,166.97265625,17,3.07421875,0.9267578125,0.12421875,0.62578125,0.73671875,0.61953125,0.14505859375000002,0.033193359375,0.8669921875000001,4.0146484375,0.8289062500000001,0.1767578125,29,6,0.1107998046875,0.1193505859375,7.130475646755446,5.28923225124006
512,166.97265625,17,3.07421875,0.9267578125,0.12421875,0.62578125,0.73671875,0.61953125,0.14505859375000002,0.033193359375,0.8669921875000001,4.0146484375,0.8289062500000001,0.1767578125,29,6,0.1939755859375,0.10458105468750001,3.2328875739150815,3.3543953065772243
513,166.97265625,10,3.08984375,1.2998046875,0.26015625,0.33203125,0.36640625000000004,0.62578125,0.14740234375,0.037294921875,0.9619140625,4.2724609375,0.81796875,0.22910156250000002,37,8,0.1107998046875,0.10458105468750001,5.755160330779837,3.719159485049862
514,194.12109375,17,3.08984375,1.2998046875,0.26015625,0.33203125,0.36640625000000004,0.62578125,0.14740234375,0.037294921875,0.9619140625,4.2724609375,0.81796875,0.22910156250000002,37,8,0.1107998046875,0.10458105468750001,3.2017925165236223,8.212201392249893
515,194.12109375,10,3.07421875,1.2998046875,0.26015625,0.33203125,0.36640625000000004,0.62578125,0.14740234375,0.037294921875,0.9619140625,4.2724609375,0.81796875,0.22910156250000002,37,8,0.1107998046875,0.10458105468750001,6.483722213500715,2.3077195283315675
516,194.12109375,10,3.08984375,0.9267578125,0.26015625,0.33203125,0.36640625000000004,0.62578125,0.14740234375,0.037294921875,0.9619140625,4.2724609375,0.81796875,0.22910156250000002,37,8,0.1107998046875,0.10458105468750001,8.0715133348564,2.920189733913727
517,194.12109375,10,3.08984375,1.2998046875,0.12421875,0.33203125,0.36640625000000004,0.62578125,0.14740234375,0.037294921875,0.9619140625,4.2724609375,0.81796875,0.22910156250000002,37,8,0.1107998046875,0.10458105468750001,9.126218138185502,3.7938918479986965
518,194.12109375,10,3.08984375,1.2998046875,0.26015625,0.62578125,0.36640625000000004,0.62578125,0.14740234375,0.037294921875,0.9619140625,4.2724609375,0.81796875,0.22910156250000002,37,8,0.1107998046875,0.10458105468750001,9.157930241513949,8.918773515707715
519,194.12109375,10,3.08984375,1.2998046875,0.26015625,0.33203125,0.73671875,0.62578125,0.14740234375,0.037294921875,0.9619140625,4.2724609375,0.81796875,0.22910156250000002,37,8,0.1107998046875,0.10458105468750001,8.484025092872173,8.77595503074389
520,194.12109375,10,3.08984375,1.2998046875,0.26015625,0.33203125,0.36640625000000004,0.61953125,0.14740234375,0.037294921875,0.9619140625,4.2724609375,0.81796875,0.22910156250000002,37,8,0.1107998046875,0.10458105468750001,8.39069429681353,5.947585368733077
521,194.12109375,10,3.08984375,1.2998046875,0.26015625,0.33203125,0.36640625000000004,0.62578125,0.14505859375000002,0.037294921875,0.9619140625,4.2724609375,0.81796875,0.22910156250000002,37,8,0.1107998046875,0.10458105468750001,3.9138175608751107,8.121082473506307
522,194.12109375,10,3.08984375,1.2998046875,0.26015625,0.33203125,0.36640625000000004,0.62578125,0.14740234375,0.033193359375,0.9619140625,4.2724609375,0.81796875,0.22910156250000002,37,8,0.1107998046875,0.10458105468750001,9.766078901333234,2.016976357181928
523,194.12109375,10,3.08984375,1.2998046875,0.26015625,0.33203125,0.36640625000000004,0.62578125,0.14740234375,0.037294921875,0.8669921875000001,4.2724609375,0.81796875,0.22910156250000002,37,8,0.1107998046875,0.10458105468750001,7.214448746458548,2.59715044542339
524,194.12109375,10,3.08984375,1.2998046875,0.26015625,0.33203125,0.36640625000000004,0.62578125,0.14740234375,0.037294921875,0.9619140625,4.0146484375,0.81796875,0.22910156250000002,37,8,0.1107998046875,0.10458105468750001,3.8617096571680865,5.508233187041255
525,194.12109375,10,3.08984375,1.2998046875,0.26015625,0.33203125,0.36640625000000004,0.62578125,0.14740234375,0.037294921875,0.9619140625,4.2724609375,0.8289062500000001,0.22910156250000002,37,8,0.1107998046875,0.10458105468750001,9.26139469782964,8.494270633151569
526,194.12109375,10,3.08984375,1.2998046875,0.26015625,0.33203125,0.36640625000000004,0.62578125,0.14740234375,0.037294921875,0.9619140625,4.2724609375,0.81796875,0.1767578125,37,8,0.1107998046875,0.10458105468750001,3.4844307384421658,3.815347805516912
527,194.12109375,10,3.08984375,1.2998046875,0.26015625,0.33203125,0.36640625000000004,0.62578125,0.14740234375,0.037294921875,0.9619140625,4.2724609375,0.81796875,0.22910156250000002,29,8,0.1107998046875,0.10458105468750001,6.659609644215437,3.42948947738512
528,194.12109375,10,3.08984375,1.2998046875,0.26015625,0.33203125,0.36640625000000004,0.62578125,0.14740234375,0.037294921875,0.9619140625,4.2724609375,0.81796875,0.22910156250000002,37,6,0.1107998046875,0.10458105468750001,2.734254724229359,5.083479716300091
